storico_id,nome,squadra,stagione,generated_player_uid
6396,Natan,Napoli,2023-24,513b82a603b2a2c7
6407,Corazza,Bologna,2023-24,0a498f228706f95a
6411,Mateus Lusuardi,Frosinone,2023-24,73eb296e93897516
6430,Kalaj,Frosinone,2023-24,38509a056c8900ab
6474,Sazonov,Torino,2023-24,1cc25ff94ee38808
6521,Simic J.,Milan,2023-24,e760fcb315c0c802
6531,Jimenez A.,Milan,2023-24,666faaa0003bbb26
6537,Goglichidze,Empoli,2023-24,5900e3eff0efd4ed
6551,Ilic M.,Bologna,2023-24,23faa692c4de9858
5878,Colpani,Monza,2023-24,87d11d63bdd3b014
332,Candreva,Salernitana,2023-24,0349f5f7801bc1b4
367,Bonaventura,Fiorentina,2023-24,828736aa8034df07
2085,Luis Alberto,Lazio,2023-24,e2625ead0e7cb0d8
181,Vecino,Lazio,2023-24,5690d67c82572452
5001,Miranchuk,Atalanta,2023-24,c51177fa3c54ccb2
335,Felipe Anderson,Lazio,2023-24,560b5203babf02dc
6061,Oudin,Lecce,2023-24,b7fd45c3d75a1ede
302,Pereyra,Udinese,2023-24,97bfc067fcea5dde
440,Viola,Cagliari,2023-24,2f9d8b5e27798bf5
5919,Tchaouna,Salernitana,2023-24,dbb2b63e06391276
2741,Pessina,Monza,2023-24,416e547dc3285fd5
6106,Carboni V.,Monza,2023-24,ca0b29d5679325c1
6224,Reijnders,Milan,2023-24,ca0f982bb5357e2b
2818,Bennacer,Milan,2023-24,8c592ee81f62b9bd
526,Duncan,Fiorentina,2023-24,f69bf5514fde50d7
4285,Arthur Melo,Fiorentina,2023-24,fce09a66656dfdee
4869,Dominguez,Bologna,2023-24,1b8f9d2d1a64b744
170,Badelj,Genoa,2023-24,ceae6b5c0136a786
2172,Barak,Fiorentina,2023-24,15010db0d8298029
4186,Guendouzi,Lazio,2023-24,024d25db026da412
4514,Nandez,Cagliari,2023-24,09ecc7adcb5304f1
5063,Radonjic,Torino,2023-24,4599ca604ee10084
5719,Asllani,Inter,2023-24,c4b1fe53ba33fb3f
6573,Alcaraz,Juventus,2023-24,272eee8550c77861
236,Lazovic,Verona,2023-24,eb152dd8391835a1
468,Paredes,Roma,2023-24,b1fc0d62e35b7e6a
4142,Aouar,Roma,2023-24,b96e178aca419462
4377,Castrovilli,Fiorentina,2023-24,27bfe232e9cc5bd9
5870,Hjulmand,Lecce,2023-24,9e9ad84a12b2a2ab
2117,Kastanos,Salernitana,2023-24,6f3d2cb5c1530cae
2392,Walace,Udinese,2023-24,7809df679365595e
4342,Duda,Verona,2023-24,6877183ad442b247
4856,Chukwueze,Milan,2023-24,0eb5f50e05d866cd
4988,Maggiore,Salernitana,2023-24,af6de2bea8b48358
5564,Ndoye,Bologna,2023-24,e6fc093fbc081ce1
6225,El Azzouzi,Bologna,2023-24,8b141357ff34100c
376,Verdi,Torino,2023-24,688cc4f4855d1d7e
4376,Zurkowski,Empoli,2023-24,ea0080a101518d4b
4393,Schouten,Bologna,2023-24,6eef07128842c383
4658,Ikone',Fiorentina,2023-24,cc09b7054d3abd31
4965,Marin,Empoli,2023-24,52d9a2cc899a8db7
5451,Bajrami,Sassuolo,2023-24,2d9887f9f8c2ee48
5511,Matheus Henrique,Sassuolo,2023-24,26736bc89efae47f
5948,Kamada,Lazio,2023-24,3552ac2419262405
470,Strootman,Genoa,2023-24,4f7b73835094dd70
5093,Reinier,Frosinone,2023-24,5dfbe9b445699aca
5267,Racic,Sassuolo,2023-24,45ff0067a16dcf39
5397,Kovalenko,Empoli,2023-24,fe48b2fbeb7cbc13
5423,Bove,Roma,2023-24,4029236bb9c72317
5875,Adli,Milan,2023-24,f6feeeb0e871f5be
5999,Gonzalez J.,Lecce,2023-24,cf99899bce2ab5c6
4522,Amrabat,Fiorentina,2023-24,8c0a0846e9a88e9d
4992,Gyasi,Empoli,2023-24,6ed667b3e209e3d8
5869,Blin,Lecce,2023-24,3e6f4b0cc270842c
6532,Buchanan,Inter,2023-24,241a9b4cdefbc7b2
6579,Mitrovic S.,Verona,2023-24,b27a11da9b08378e
150,Saponara,Verona,2023-24,6386944247c1f146
1987,Jankto,Cagliari,2023-24,9a937ba588917150
2008,Linetty,Torino,2023-24,4761e933c390dba8
2154,Vignato,Salernitana,2023-24,4a3bb2f9c503213c
2857,Traore' Hj.,Napoli,2023-24,ceb6649b13ef346b
4662,Weah,Juventus,2023-24,09e7e8b1fadb09ae
5425,Urbanski,Bologna,2023-24,f19ec02393c62f09
5499,Hongla,Verona,2023-24,0827ea5f8365dc62
6175,Barrenechea,Frosinone,2023-24,3cddd0d5aa362965
6222,Rafia,Lecce,2023-24,7bb0d9a54eb72e5d
6480,Tchatchoua,Verona,2023-24,06f449d0f9926832
1980,Aramu,Genoa,2023-24,a72724dd568d60d3
2543,Renato Sanches,Roma,2023-24,ab1d1206ba6bfe1a
5834,Marcos Antonio,Lazio,2023-24,87ece02005c73c0f
5880,Ciurria,Monza,2023-24,6e0483eba26bc0d3
5884,Ranocchia F.,Empoli,2023-24,86c9b140872dd90a
6216,Mboula,Verona,2023-24,763b50bc86418b53
6232,Makoumbou,Cagliari,2023-24,f526007d14f5afc5
6241,Gelli,Frosinone,2023-24,9cc2e06b325b8867
6402,Cajuste,Napoli,2023-24,b2dbc03bcceca5d3
6423,Legowski,Salernitana,2023-24,a87c6a092f7bcb12
6479,Kutlu,Genoa,2023-24,6970883cf49b0f47
6492,Ibrahimovic A.,Frosinone,2023-24,ea24aa38805444bb
6562,Dani Silva,Verona,2023-24,5e458afaebea0392
148,Krunic,Milan,2023-24,1cd66c3470973656
1978,Sensi,Inter,2023-24,8f4f3aa22eac4b0a
2161,Haas,Empoli,2023-24,ff4dfc484a76ff95
4182,Klaassen,Inter,2023-24,902ddb33d3a8e28c
4498,Henderson L.,Empoli,2023-24,50aff0cb08437add
4681,Lopez M.,Fiorentina,2023-24,819fd8cdede1ade1
5782,Kourfalidis,Cagliari,2023-24,ce8279e3d12315e1
5798,Bohinen,Genoa,2023-24,b4a9f89463ce4250
5879,Vignato S.,Monza,2023-24,125ed8ec520745ea
5949,Lindstrom,Napoli,2023-24,d8e1fd05202d16ad
6410,Kaba,Lecce,2023-24,da3c01ea4729ba5f
6448,Martegani,Salernitana,2023-24,f61954786d5d391b
500,Lulic K.,Frosinone,2023-24,ccd3590fc38ae406
694,Baez,Frosinone,2023-24,2a141d810954fa23
2144,Coulibaly M.,Salernitana,2023-24,dbfc49c1bd49a6e6
2274,Valoti,Monza,2023-24,55bef1bd634004a8
4272,Dendoncker,Napoli,2023-24,c751eb628de464f5
4501,Obiang,Sassuolo,2023-24,b505470d42b5a8a6
6236,Amatucci,Fiorentina,2023-24,ee4bb30f4b137235
6393,Infantino,Fiorentina,2023-24,ce8ece28139501ab
6420,Pagano,Roma,2023-24,2da2d2a9420903b1
6582,Gomis I.,Salernitana,2023-24,6eb0fc5db392ab07
21,D'Alessandro,Monza,2023-24,9dfdef7bac0b4acb
26,Gomez,Monza,2023-24,fc58b3226c4ec78f
65,Mancosu,Cagliari,2023-24,84ac2eac263aac1f
303,Pogba,Juventus,2023-24,50ba71a159de8455
557,Benassi,Fiorentina,2023-24,59d27fc15a62fb8b
666,Machin,Monza,2023-24,89fc2e196c3516c5
2076,Rog,Cagliari,2023-24,06d499b5da810455
2121,Melegoni,Genoa,2023-24,585940f347bcfc75
2183,Garritano,Frosinone,2023-24,5221a20d9b74f4e7
2286,Crociata,Empoli,2023-24,3a3007e2e7528f2c
2692,Castillejo,Sassuolo,2023-24,0799516be3fb4fc5
2825,Bourabia,Frosinone,2023-24,0c46b888d1cbb26a
4384,Jagiello,Genoa,2023-24,7c5bf7bbe352db05
4725,Demme,Napoli,2023-24,c27f829ac3b2d498
4787,Quina,Udinese,2023-24,eb5681017f93b854
5510,Romero L.,Milan,2023-24,96a7a997b420b66c
5772,Pyyhtia,Bologna,2023-24,65457df26f724d52
5824,Pafundi,Udinese,2023-24,f7e09c2bf5d8a474
5947,Hrustic,Verona,2023-24,44b74c32cb45ba0b
6009,Degli Innocenti,Empoli,2023-24,cf7022e9cb6f9183
6168,Faticanti,Lecce,2023-24,5bdbed349aac7502
6203,Belardinelli,Empoli,2023-24,773ac7bcc098c946
6221,Camara E.,Udinese,2023-24,7229d2e82ff818df
6233,Lella,Cagliari,2023-24,c52f572e0087729e
6240,Haoudi,Frosinone,2023-24,8e08079d0ebef2f4
6251,Saco,Napoli,2023-24,520aff2a1d3828fb
6254,Joselito,Verona,2023-24,e441e75741d5dbcf
6507,Nonge,Juventus,2023-24,936261062c3c6ba9
6563,Popovic,Monza,2023-24,a1db2e85a6881ec7
4200,Giroud,Milan,2023-24,c8c93c5f1e74d350
4661,Osimhen,Napoli,2023-24,7e4a0c36b0cb466b
4730,Lookman,Atalanta,2023-24,442d38348cbda41b
4179,Gonzalez N.,Fiorentina,2023-24,7f6b9aec0c151cd5
5086,Zirkzee,Bologna,2023-24,95c75dd8d429367b
2002,Chiesa,Juventus,2023-24,a3a0a96bd2a15797
5839,Kvaratskhelia,Napoli,2023-24,83a6c11e6c159473
5786,Cabral,Fiorentina,2023-24,5ee69905c17b5eac
6227,Okafor,Milan,2023-24,8b44b8f938c59c58
5694,Beto,Udinese,2023-24,df40bb87c05b8fc3
6228,Retegui,Genoa,2023-24,7a6715e32e193c0e
6145,Ngonge,Napoli,2023-24,2afe8c772f669995
6215,Lucca,Udinese,2023-24,3a79e4e1fad0b98a
5297,Luvumbo,Cagliari,2023-24,35c166e1d233dd9d
6409,Beltran L.,Fiorentina,2023-24,5fd37ece463df37d
785,Immobile,Lazio,2023-24,ddc8fc074d44fbd1
2369,Thauvin,Udinese,2023-24,0f497595c0070120
2475,Sanchez,Inter,2023-24,fca997c4fc69aaa6
4268,Arnautovic,Inter,2023-24,b6e71e90b8516fb2
507,Muriel,Atalanta,2023-24,075b136d4540e876
5795,Azmoun,Roma,2023-24,bd09c915c83b6f3a
382,Niang,Empoli,2023-24,f4355d3db79c600e
2438,Jovic,Milan,2023-24,6865deca1b87b6df
2719,Barrow,Bologna,2023-24,862c0e6f169bc908
5836,Ceesay,Lecce,2023-24,b669759e8b443558
5882,Mota,Monza,2023-24,51f3c38aa2924a50
6226,Castellanos,Lazio,2023-24,4b5e9f5083658a97
5311,Shomurodov,Cagliari,2023-24,5e6067c76ace5918
6229,Toure' E.,Atalanta,2023-24,b11fd5762d1ab8b3
495,Correa,Inter,2023-24,29b502e872f1e57b
2762,Kouame',Fiorentina,2023-24,ad17bd0dfcfbba43
4517,Lozano,Napoli,2023-24,bfd43f94534d85ba
537,Sansone,Lecce,2023-24,fede0fda53fad02c
1939,Lapadula,Cagliari,2023-24,789e8872097b9b5b
6580,Swiderski,Verona,2023-24,372d841291ae4202
643,Defrel,Sassuolo,2023-24,bcf802d3ddad9de7
1857,Di Francesco F.,Lecce,2023-24,9d8db9fb9116e25a
4184,Brekalo,Fiorentina,2023-24,174805d25f7672a9
1997,Simy,Salernitana,2023-24,b34f077d3d80a724
2544,Abraham,Roma,2023-24,1517d545cc11283e
306,Cerri,Empoli,2023-24,d8fa589cb7d1f2a0
2819,Caputo,Empoli,2023-24,ae6798af508ae6ad
5505,Kaio Jorge,Frosinone,2023-24,7b48c04b58803e93
5807,Jovane,Salernitana,2023-24,d66a069b4f140e3c
6119,Solbakken,Roma,2023-24,e244f752d5549d4c
6250,Maric,Monza,2023-24,d69ea0116f29d112
90,Lasagna,Verona,2023-24,cf6bcb5c21a4b1a6
2103,Pellegri,Torino,2023-24,48a8d335a6724f54
2190,Coda M.,Genoa,2023-24,fa4d40108b9ff4fa
5529,Henry,Verona,2023-24,3eca10f30041813f
6584,Weissman,Salernitana,2023-24,3d9769f64d68cf20
383,Petagna,Cagliari,2023-24,a77df71149e1e770
2325,Karamoh,Torino,2023-24,0316c683463c09d8
5676,Success,Udinese,2023-24,53a5687cb26dc41f
6214,Cuni,Frosinone,2023-24,1e69d1e5dbb628e7
6425,Ikwuemesi,Salernitana,2023-24,a63da661ef3fac55
2466,Origi,Milan,2023-24,fc058fac9695b095
5446,Van Hooijdonk,Bologna,2023-24,c86439478be42919
5806,Seck,Frosinone,2023-24,8b7710b6e02b30ac
6213,Brenner,Udinese,2023-24,e2f730f7277bc46b
472,Destro,Empoli,2023-24,0df7fa84fe561dd6
1958,Caprari,Monza,2023-24,97e5dd0730dc1dbd
5364,Caso,Frosinone,2023-24,9652dd35d2ddb6d6
5842,Botheim,Salernitana,2023-24,f9e320345fe87b8a
6205,Mulattieri,Sassuolo,2023-24,2080d523da1b299d
6395,Shpendi S.,Empoli,2023-24,145630d5d9c67e8d
6459,Karlsson,Bologna,2023-24,509882e611f8692a
6558,Tavsan,Verona,2023-24,d57a92e784fffb9e
281,Puscas,Genoa,2023-24,34045392da86dd5b
2119,Deulofeu,Udinese,2023-24,ac847d407b9a7595
2122,Latte Lath,Atalanta,2023-24,6180209038b3a0cd
5060,Ake' M.,Udinese,2023-24,3d065ac1637d922b
5391,Kokorin,Fiorentina,2023-24,fcc192170e91c5a2
5395,Braaf,Verona,2023-24,e86e770940048443
5415,Traore' C.,Milan,2023-24,6cf4b6bd817d9b96
5436,Raimondo,Bologna,2023-24,a63e2f7fd1b6ab9b
5439,Kallon,Verona,2023-24,ef3e56dc9c292c20
5776,Ceide,Sassuolo,2023-24,bbe3efff087c5b59
5837,Voelkerling Persson,Lecce,2023-24,de614596dcacee4e
5843,Valencia D.,Salernitana,2023-24,ccfb0a0dcc6c9b3d
5845,Alvarez A.,Sassuolo,2023-24,09383e611f3714c4
5874,Rodriguez P.,Lecce,2023-24,ccbfb85c38929f3b
6011,Ekong,Empoli,2023-24,5c69d6b9170a67cd
6160,Vivaldo,Udinese,2023-24,4d8418370679af1d
6204,Kvernadze,Frosinone,2023-24,1b48f8536eaafea6
6242,Bidaoui,Frosinone,2023-24,85fd19777cf2daf8
6247,Yalcin,Genoa,2023-24,4087f8fddda76bb8
6249,Diaw,Monza,2023-24,2133ad67fa922513
6418,Burnete,Lecce,2023-24,6bf3601c57767a6f
6419,Corfitzen,Lecce,2023-24,220539386962d644
6427,Stewart,Salernitana,2023-24,ec31ab75ddf97735
6490,Cruz,Verona,2023-24,040bee673af4d8db
6530,Ghedjemis,Frosinone,2023-24,56bcec56d7c4817f
6565,Ankeye,Genoa,2023-24,5dbb681a38771f28
6583,Kabic,Torino,2023-24,24b933f0d44213a8
6482,Mandas,Lazio,2024-25,7a4655c0a4728e73
6125,Vasquez D.,Empoli,2024-25,e5827a73ebc53caa
6248,Stankovic F.,Venezia,2024-25,d62b8d03a30cff9d
1843,Radu I.,Venezia,2024-25,18050c218e0ef117
2792,Musso,Atalanta,2024-25,3b761fb1b36efb22
387,Reina,Como,2024-25,262e5843c3cdc5fd
4425,Joronen,Venezia,2024-25,31fe265e92c9c639
6682,Pizzignacco,Monza,2024-25,ec2a9e513385e2df
5822,Bagnolini,Bologna,2024-25,a66562b7c7c75c40
3,Radunovic,Cagliari,2024-25,a89e9c49a3c064ba
6651,Chiorra,Empoli,2024-25,e51dffecb9eef6db
673,Perisan,Empoli,2024-25,962ab3b948c41cb5
6184,Martinelli T.,Fiorentina,2024-25,f1c061929c21a630
2178,Cragno,Monza,2024-25,15b211f58f8d9ced
5853,Sorrentino A.,Monza,2024-25,8064f1289b8324a3
6661,Chichizola,Parma,2024-25,5d7d6fc49a92a40d
5304,Boer,Roma,2024-25,4a6b6692adf2a1ab
5384,Ryan,Roma,2024-25,ea3cd97865041747
6210,Popa,Torino,2024-25,854f7368a3cc64b1
5521,Bertinato,Venezia,2024-25,1edcc0757e788c02
6671,Grandi,Venezia,2024-25,42e47a19538adddb
4491,Berardi A.,Verona,2024-25,330896d38870611c
4351,Brancolini,Empoli,2024-25,3ce51b07f905176a
216,Donnarumma An.,Torino,2024-25,16b0bdc693219554
6818,Mazza,Monza,2024-25,5e1225a4d5fe09ef
6824,Marin Re.,Roma,2024-25,402d152943e18e39
4270,Rui Patricio,Atalanta,2024-25,4877f67f8857e4d0
2091,Plizzari,Venezia,2024-25,2643422fcfc58f6a
6919,Seghetti,Empoli,2024-25,7a6a4442d0aac15e
5707,Piana,Udinese,2024-25,39f3a4707ff330ef
6970,Selvik,Udinese,2024-25,4fe627c659f6b0a0
797,Marcone,Parma,2024-25,a37b918d2e30a509
6569,Stolz,Genoa,2024-25,0563d3e0da95a9a8
7048,De Marzi,Roma,2024-25,af0bf3a9eac55286
4292,Hernandez T.,Milan,2024-25,8e29a714e405d250
5838,Birindelli,Monza,2024-25,a3d252b520611423
6257,Dorgu,Lecce,2024-25,921a5666efff39de
4530,Kyriakopoulos,Monza,2024-25,b908f71d0d588f5e
4421,Augello,Cagliari,2024-25,bacbbcf32e97793d
5804,Cacace,Empoli,2024-25,b2eb19a04db41cf6
5354,Ruggeri,Atalanta,2024-25,8ddeee4dc1dc47cd
5718,Viti,Empoli,2024-25,04014d2ff752942c
49,Masina,Torino,2024-25,ef0ea88b4fcb6f2e
5847,Bijol,Udinese,2024-25,df192ffd6d31ea60
5677,Perez N.,Udinese,2024-25,c6f6d2ef7ca71823
6480,Tchatchoua,Verona,2024-25,06f449d0f9926832
6802,Savona,Juventus,2024-25,66623b0b33ec2e02
2515,Walker,Milan,2024-25,528ec39c38ebeccd
2602,Varane,Como,2024-25,2911751bf7cb1159
5323,Martinez Quarta,Fiorentina,2024-25,9734d3e10bdbcb07
4177,Pavard,Inter,2024-25,efa6043693b99ebf
4237,Danilo,Juventus,2024-25,a95413d225237417
4245,Smalling,Roma,2024-25,e66385d647f17e01
5764,Coppola D.,Verona,2024-25,729d288486394d77
5695,Haps,Venezia,2024-25,6244d4500b24e46c
6531,Jimenez A.,Milan,2024-25,666faaa0003bbb26
2130,Hateboer,Atalanta,2024-25,d552b0a3e7296cda
5867,Gendrey,Lecce,2024-25,f943d784324d559f
4904,Mari',Fiorentina,2024-25,848e9d1588b14284
4816,Emerson Royal,Milan,2024-25,5cf2bee00df187c0
6887,Leoni,Parma,2024-25,3aed8f6bd2d5f440
6537,Goglichidze,Empoli,2024-25,5900e3eff0efd4ed
2285,Bani,Genoa,2024-25,ffa78f4d51ac0ffe
2181,Palomino,Cagliari,2024-25,3da0bd4118eddf0c
5626,Guilbert,Lecce,2024-25,dbbde8f23f670c03
6892,Schingtienne,Venezia,2024-25,d0fb348092f8c8b1
6975,Alberto Costa,Juventus,2024-25,53f609e6a570d941
5067,Bakker,Atalanta,2024-25,84aa7008aab00dd5
5406,Di Pardo,Cagliari,2024-25,748e2dc3302e84ce
5480,Ebuehi,Empoli,2024-25,c592887315ccea0e
5450,Stojanovic,Empoli,2024-25,81b02ea8a0216a73
6245,Vogliacco,Parma,2024-25,a50fb79b18dea03d
358,De Sciglio,Empoli,2024-25,5b3244ffb2f0af5a
357,Calabria,Bologna,2024-25,de471946103842ff
226,Izzo,Monza,2024-25,e1a853e5cb66c6b9
4925,Carboni A.,Monza,2024-25,3a97c1a197b3b4c2
729,Pereira P.,Monza,2024-25,45de068f631f9a44
6396,Natan,Napoli,2024-25,513b82a603b2a2c7
5353,Balogh,Parma,2024-25,48e48663c20848dd
6256,Ferreira J.,Udinese,2024-25,28e52aaaf153e9b0
5447,Altare,Venezia,2024-25,a1ba67d3a4620779
1952,Zampano,Venezia,2024-25,0c0ef28320b66542
4493,Dawidowicz,Verona,2024-25,a50da1bbf5a52a93
4982,Erlic,Bologna,2024-25,ecac7b77a270c3ab
6826,Dembele' A.,Torino,2024-25,ec7103ca1f6f8584
695,Toloi,Atalanta,2024-25,de7386989822d19f
6055,Thiaw,Milan,2024-25,d7030d4bcdadf11a
5848,Ebosele,Udinese,2024-25,f124d514310d9f93
2769,Magnani,Verona,2024-25,50e256dfcbd4d7c2
6021,Abankwah,Udinese,2024-25,49ad9c596d98580b
2406,Hummels,Roma,2024-25,1c694d4e74380858
5324,Godfrey,Atalanta,2024-25,48a95538fad6f6a7
6066,Posch,Atalanta,2024-25,8785ce27b627e070
6464,Wieteska,Cagliari,2024-25,fcb172ab0868dc5f
6438,Hatzidiakos,Cagliari,2024-25,24ae98ee9d6546c2
6231,Azzi,Cagliari,2024-25,9f7cd8d86632e70e
134,Barba,Como,2024-25,e984191e2ee75bf6
6244,Matturro,Genoa,2024-25,6c9581041fe278c0
2737,Bettella,Monza,2024-25,72c28e3a9f15359b
4958,Caldirola,Monza,2024-25,04e44ea4eb0dfc83
6638,Marin R.,Napoli,2024-25,34ab61854c8e96b5
4495,Kumbulla,Roma,2024-25,0044df7444266b98
6647,Dahl,Roma,2024-25,886be755f5e1f810
6533,Giannetti L.,Udinese,2024-25,a440446f8f90e418
5484,Svoboda,Venezia,2024-25,5f2d6d60a7388542
6673,Sverko,Venezia,2024-25,5658b04c1bef6054
4458,Candela,Venezia,2024-25,a6a6f5b16ba53b7b
6679,Esteves G.,Udinese,2024-25,0b8e5ab052ba4ab9
6820,Sosa B.,Torino,2024-25,37ff61cbd1b1ef57
6874,Palacios T.,Monza,2024-25,ec83cf17c9febbdf
5856,Sambia,Empoli,2024-25,62de729f4c5dbdca
6965,Lovik,Parma,2024-25,71a6b8314c9c8378
6978,Lekovic,Monza,2024-25,2c01e314d66ba166
6993,Brorsson,Monza,2024-25,74b4912645fe40d8
6551,Ilic M.,Bologna,2024-25,23faa692c4de9858
6407,Corazza,Bologna,2024-25,0a498f228706f95a
6636,Veroli,Cagliari,2024-25,9c40928fa06175e3
6654,Iovine,Como,2024-25,99f1402588a1a237
6637,Kovacik,Como,2024-25,5ee3a97ec55e6c27
4386,Sala M.,Lecce,2024-25,33fc37e8d2094c8a
4438,Cassandro,Como,2024-25,96b24ee2a604e791
6659,Lucchesi,Venezia,2024-25,a5495335cc62b593
6235,Kayode,Fiorentina,2024-25,b702ddb6871c65d9
5533,Djalo',Juventus,2024-25,5c8c8f6e508d4c4f
253,D'Ambrosio,Monza,2024-25,2fc090439129c2b8
142,Mario Rui,Napoli,2024-25,128862de4d064550
5327,Osorio,Parma,2024-25,7e7c6e7f74357072
2203,Di Chiara,Parma,2024-25,2f70423373bbe663
6649,Sangare' B.,Roma,2024-25,7b7cab98763a3706
6474,Sazonov,Empoli,2024-25,1cc25ff94ee38808
6041,Schuurs,Torino,2024-25,099744456ec1bb1f
6284,Okou,Verona,2024-25,d32e78ac2c328c39
581,Faraoni,Verona,2024-25,2e22a4928dd6adcf
6681,Sagrado,Venezia,2024-25,d092214e783f1305
6803,Rouhi,Juventus,2024-25,c9c6e301b1f097b1
6806,Pelmard,Lecce,2024-25,93a363b04537110e
6612,Dellavalle,Torino,2024-25,3fe255af427a2f2e
6885,Abdulhamid,Roma,2024-25,a8a1459305529296
6890,Moreno M.,Fiorentina,2024-25,4dccdb4b56e55097
2192,Bonifazi,Lecce,2024-25,5f6ddebceb4d44a8
5554,Daniliuc,Verona,2024-25,29798e8affc72dec
5900,Toure' I.s.,Udinese,2024-25,4b4f948c18ec4a2e
464,Florenzi,Milan,2024-25,21b76eb0d38e224a
6944,Jack,Como,2024-25,596727c8a0ea4db3
7020,Salah-Eddine,Roma,2024-25,9d7f3ad53b106f7e
7031,Scott,Lecce,2024-25,625600233cb3bcab
7045,Luan Patrick,Verona,2024-25,7f02ff7025afcb77
5564,Ndoye,Bologna,2024-25,e6fc093fbc081ce1
6224,Reijnders,Milan,2024-25,ca0f982bb5357e2b
4662,Weah,Juventus,2024-25,09e7e8b1fadb09ae
5875,Adli,Fiorentina,2024-25,f6feeeb0e871f5be
5393,Man,Parma,2024-25,8175e3c8753aeb16
4965,Marin,Cagliari,2024-25,52d9a2cc899a8db7
4423,Hernani,Parma,2024-25,05fc218e8f3e2eec
4856,Chukwueze,Milan,2024-25,0eb5f50e05d866cd
468,Paredes,Roma,2024-25,b1fc0d62e35b7e6a
5878,Colpani,Fiorentina,2024-25,87d11d63bdd3b014
181,Vecino,Lazio,2024-25,5690d67c82572452
4186,Guendouzi,Lazio,2024-25,024d25db026da412
6674,Andersen M.K.,Venezia,2024-25,1d339b893083a4b2
4658,Ikone',Como,2024-25,cc09b7054d3abd31
5719,Asllani,Inter,2024-25,c4b1fe53ba33fb3f
4911,Douglas Luiz,Juventus,2024-25,92ce9863575a2cb7
6634,Tete Morente,Lecce,2024-25,4147e6a933ce16b8
440,Viola,Cagliari,2024-25,2f9d8b5e27798bf5
5507,Busio,Venezia,2024-25,558ddbff7450d8be
236,Lazovic,Verona,2024-25,eb152dd8391835a1
6994,Perez K.,Venezia,2024-25,3aacc1697b6ee1b3
4498,Henderson L.,Empoli,2024-25,50aff0cb08437add
4992,Gyasi,Empoli,2024-25,6ed667b3e209e3d8
5516,Bianco,Monza,2024-25,8886c797a00153ac
4342,Duda,Verona,2024-25,6877183ad442b247
4522,Amrabat,Fiorentina,2024-25,8c0a0846e9a88e9d
6904,Yeboah J.,Venezia,2024-25,c336211d8aaa8fc4
5880,Ciurria,Monza,2024-25,6e0483eba26bc0d3
5423,Bove,Fiorentina,2024-25,4029236bb9c72317
6683,Doumbia I.,Venezia,2024-25,82697f0d4b914f5a
6821,Hainaut,Parma,2024-25,08a8d1d1aed09b19
6761,Veiga R.,Juventus,2024-25,3366520ce71f88ca
6459,Karlsson,Lecce,2024-25,509882e611f8692a
6232,Makoumbou,Cagliari,2024-25,f526007d14f5afc5
170,Badelj,Genoa,2024-25,ceae6b5c0136a786
4377,Castrovilli,Monza,2024-25,27bfe232e9cc5bd9
5492,Tessmann,Venezia,2024-25,a17c63f41ca7cb61
6804,Richardson,Fiorentina,2024-25,b606cd9f0ec222f3
6900,Rui Modesto,Udinese,2024-25,d5d4ae350409fe60
2172,Barak,Fiorentina,2024-25,15010db0d8298029
6633,Pierret,Lecce,2024-25,8161b7426157df43
2117,Kastanos,Verona,2024-25,6f3d2cb5c1530cae
6676,Engelhardt,Como,2024-25,cbe96c7b1ae61c77
1978,Sensi,Monza,2024-25,8f4f3aa22eac4b0a
5425,Urbanski,Monza,2024-25,f19ec02393c62f09
6410,Kaba,Lecce,2024-25,da3c01ea4729ba5f
2818,Bennacer,Milan,2024-25,8c592ee81f62b9bd
2008,Linetty,Torino,2024-25,4761e933c390dba8
6969,Billing,Napoli,2024-25,acd14c7a6c04c1dd
5919,Tchaouna,Lazio,2024-25,dbb2b63e06391276
6524,Zeroli,Monza,2024-25,13eaf04a62790cd2
6402,Cajuste,Napoli,2024-25,b2dbc03bcceca5d3
5421,Camara D.,Parma,2024-25,f34e7c733201c8d4
6299,Le Fee,Roma,2024-25,a5cb3f10ec903dd2
6920,Martins K.,Monza,2024-25,b4d05c90751469c3
7019,Gourna-Douath,Roma,2024-25,a9fec957968de42d
6656,Braunoder,Como,2024-25,06e41d255a61cf02
376,Verdi,Como,2024-25,688cc4f4855d1d7e
2161,Haas,Empoli,2024-25,ff4dfc484a76ff95
5798,Bohinen,Genoa,2024-25,b4a9f89463ce4250
6061,Oudin,Lecce,2024-25,b7fd45c3d75a1ede
2741,Pessina,Monza,2024-25,416e547dc3285fd5
666,Machin,Monza,2024-25,89fc2e196c3516c5
6592,Forson O.,Monza,2024-25,17dc9773b960af5f
526,Duncan,Venezia,2024-25,f69bf5514fde50d7
5485,Bjarkason,Venezia,2024-25,1c3172529ad2da0b
6562,Dani Silva,Verona,2024-25,5e458afaebea0392
6579,Mitrovic S.,Verona,2024-25,b27a11da9b08378e
4376,Zurkowski,Empoli,2024-25,ea0080a101518d4b
6532,Buchanan T.,Inter,2024-25,787aa1e720b52dc5
6922,Kasa,Genoa,2024-25,b100e6517f28b0f2
4886,Pereiro,Genoa,2024-25,478c4c0750be0eab
6963,Condè,Venezia,2024-25,a24c93a394df4bdc
5397,Kovalenko,Empoli,2024-25,fe48b2fbeb7cbc13
